frame.time_epoch,frame.len
11.300322000,1502
11.302726000,1502
11.305129000,1502
11.307532000,1502
11.309935000,1502
11.312338000,1502
11.314742000,1502
11.317145000,1502
11.319548000,1502
11.321951000,1502
11.324354000,1502
11.326758000,1502
11.329161000,1502
11.331564000,1502
11.333967000,1502
11.336370000,1502
11.338774000,1502
11.341177000,1502
11.343580000,1502
11.345983000,1502
11.348386000,1502
11.353193000,1502
11.355596000,1502
11.360402000,1502
11.362806000,1502
11.365209000,1502
11.367612000,1502
11.370015000,1502
11.372418000,1502
11.374822000,1502
11.377225000,1502
11.379628000,1502
11.382031000,1502
11.384434000,1502
11.386838000,1502
11.389241000,1502
11.391644000,1502
11.394047000,1502
11.396450000,1502
11.398854000,1502
11.401257000,1502
11.403660000,1502
11.406063000,1502
11.408466000,1502
11.410870000,1502
11.413273000,1502
11.415676000,1502
11.418079000,1502
11.420482000,1502
11.422886000,1502
11.425289000,1502
11.427692000,1502
11.430095000,1502
11.432498000,1502
11.434902000,1502
11.437305000,1502
11.439708000,1502
11.442111000,1502
11.444514000,1502
11.446918000,1502
11.449321000,1502
11.451724000,1502
11.454127000,1502
11.456530000,1502
11.458934000,1502
11.461337000,1502
11.463740000,1502
11.466143000,1502
11.468546000,1502
11.470950000,1502
11.473353000,1502
11.475756000,1502
11.478159000,1502
11.480562000,1502
11.482966000,1502
11.485369000,1502
11.555646000,1502
11.558049000,1502
11.560453000,1502
11.562856000,1502
11.565259000,1502
11.567662000,1502
11.570065000,1502
11.572469000,1502
11.574872000,1502
11.577275000,1502
11.579678000,1502
11.582081000,1502
11.584485000,1502
11.586888000,1502
11.589291000,1502
11.591694000,1502
11.594097000,1502
11.596501000,1502
11.598904000,1502
11.601307000,1502
11.603710000,1502
11.606113000,1502
11.608517000,1502
11.610920000,1502
11.613323000,1502
11.615726000,1502
11.618129000,1502
11.620533000,1502
11.622936000,1502
11.625339000,1502
11.630864000,1502
11.633333000,1502
11.635736000,1502
11.638140000,1502
11.640543000,1502
11.642946000,1502
11.645349000,1502
11.647752000,1502
11.652559000,1502
11.654962000,1502
11.657365000,1502
11.659768000,1502
11.662172000,1502
11.664575000,1502
11.666978000,1502
11.669381000,1502
11.671784000,1502
11.674188000,1502
11.676591000,1502
11.678994000,1502
11.681397000,1502
11.683800000,1502
11.686204000,1502
11.688607000,1502
11.691010000,1502
11.693413000,1502
11.695816000,1502
11.698220000,1502
11.700623000,1502
11.703026000,1502
11.705429000,1502
11.707832000,1502
11.710236000,1502
11.712639000,1502
11.715042000,1502
11.717445000,1502
11.719848000,1502
11.722252000,1502
11.724655000,1502
11.727058000,1502
11.729461000,1502
11.731864000,1502
11.734268000,1502
11.736671000,1502
11.739074000,1502
11.741477000,1502
11.743880000,1502
11.746284000,1502
11.748687000,1502
11.751090000,1502
11.758300000,1502
11.760703000,1502
11.763106000,1502
11.765509000,1502
11.767912000,1502
11.770316000,1502
11.772719000,1502
11.775122000,1502
11.777525000,1502
11.779928000,1502
11.782332000,1502
11.784735000,1502
11.787138000,1502
11.789541000,1502
11.791944000,1502
11.794348000,1502
11.796751000,1502
11.799154000,1502
11.801557000,1502
11.803960000,1502
11.806364000,1502
11.808767000,1502
11.811170000,1502
11.813573000,1502
11.815976000,1502
11.818380000,1502
11.820783000,1502
11.823186000,1502
11.825589000,1502
11.827992000,1502
11.830396000,1502
11.832799000,1502
11.835202000,1502
11.837605000,1502
11.840008000,1502
11.842412000,1502
11.844815000,1502
11.856208000,1502
12.068847000,1502
12.166743000,1502
12.169146000,1502
12.171550000,1502
12.173953000,1502
12.176356000,1502
12.178759000,1502
12.181162000,1502
12.183566000,1502
12.185969000,1502
12.188372000,1502
12.190775000,1502
12.193178000,1502
12.195582000,1502
12.197985000,1502
12.200388000,1502
12.202791000,1502
12.205194000,1502
12.207598000,1502
12.210001000,1502
12.212404000,1502
12.214807000,1502
12.217210000,1502
12.219614000,1502
12.222017000,1502
12.224420000,1502
12.226823000,1502
12.229226000,1502
12.231630000,1502
12.234033000,1502
12.236436000,1502
12.238839000,1502
12.241242000,1502
12.243646000,1502
12.246049000,1502
12.248452000,1502
12.250855000,1502
12.253258000,1502
12.255662000,1502
12.258065000,1502
12.260468000,1502
12.262871000,1502
12.265274000,1502
12.267678000,1502
12.270081000,1502
12.272484000,1502
12.274887000,1502
12.277290000,1502
12.279694000,1502
12.282097000,1502
12.284500000,1502
12.286903000,1502
12.289306000,1502
12.291710000,1502
12.294113000,1502
12.296516000,1502
12.298919000,1502
12.301322000,1502
12.303726000,1502
12.306129000,1502
12.308532000,1502
12.310935000,1502
12.313338000,1502
12.315742000,1502
12.318145000,1502
12.320548000,1502
12.322951000,1502
12.325354000,1502
12.327758000,1502
12.330161000,1502
12.332564000,1502
12.334967000,1502
12.337370000,1502
12.339774000,1502
12.342177000,1502
12.344580000,1502
12.346983000,1502
12.349386000,1502
12.351790000,1502
12.354193000,1502
12.356596000,1502
12.358999000,1502
12.361402000,1502
12.363806000,1502
12.366209000,1502
12.368612000,1502
12.371015000,1502
12.373418000,1502
12.375822000,1502
12.378225000,1502
12.380628000,1502
12.383031000,1502
12.385434000,1502
12.387838000,1502
12.390241000,1502
12.392644000,1502
12.395047000,1502
12.397450000,1502
12.399854000,1502
12.402257000,1502
12.404660000,1502
12.407063000,1502
12.409466000,1502
12.411870000,1502
12.414273000,1502
12.416676000,1502
12.419079000,1502
12.421482000,1502
12.423886000,1502
12.426289000,1502
12.428692000,1502
12.431095000,1502
12.433498000,1502
12.435902000,1502
12.438305000,1502
12.440708000,1502
12.443111000,1502
12.445514000,1502
12.447918000,1502
12.450321000,1502
12.452724000,1502
12.455127000,1502
12.457530000,1502
12.459934000,1502
12.462337000,1502
12.464740000,1502
12.467143000,1502
12.469546000,1502
12.471950000,1502
12.474353000,1502
12.476756000,1502
12.479159000,1502
12.481562000,1502
12.483966000,1502
12.486369000,1502
12.488772000,1502
12.491175000,1502
12.493578000,1502
12.495982000,1502
12.498385000,1502
12.500788000,1502
12.503191000,1502
12.505594000,1502
12.507998000,1502
12.510401000,1502
12.512804000,1502
12.515207000,1502
12.517610000,1502
12.520014000,1502
12.522417000,1502
12.524820000,1502
12.527223000,1502
12.529626000,1502
12.532030000,1502
12.534433000,1502
12.536836000,1502
12.539239000,1502
12.541642000,1502
12.544046000,1502
12.546449000,1502
12.548852000,1502
12.551255000,1502
12.553658000,1502
12.556062000,1502
12.558465000,1502
12.560868000,1502
12.563271000,1502
12.565674000,1502
12.568078000,1502
12.570481000,1502
12.572884000,1502
12.575287000,1502
12.577690000,1502
12.580094000,1502
12.582497000,1502
12.584900000,1502
12.587303000,1502
12.589706000,1502
12.592110000,1502
12.594513000,1502
12.596916000,1502
12.599319000,1502
12.601722000,1502
12.604126000,1502
12.606529000,1502
12.608932000,1502
12.611335000,1502
12.613738000,1502
12.616142000,1502
12.618545000,1502
12.620948000,1502
12.623351000,1502
12.625754000,1502
12.628158000,1502
12.630561000,1502
12.632964000,1502
12.635367000,1502
12.637770000,1502
12.640174000,1502
12.642577000,1502
12.644980000,1502
12.647383000,1502
12.649786000,1502
12.652190000,1502
12.654593000,1502
12.656996000,1502
12.659399000,1502
12.661802000,1502
12.664206000,1502
12.666609000,1502
12.669012000,1502
12.671415000,1502
12.673818000,1502
12.676222000,1502
12.678625000,1502
12.681028000,1502
12.683431000,1502
12.685834000,1502
12.688238000,1502
12.690641000,1502
12.693044000,1502
12.695447000,1502
12.697850000,1502
12.700254000,1502
12.702657000,1502
12.705060000,1502
12.707463000,1502
12.709866000,1502
12.712270000,1502
12.714673000,1502
12.717076000,1502
12.719479000,1502
12.721882000,1502
12.724286000,1502
12.726689000,1502
12.729092000,1502
12.731495000,1502
12.733898000,1502
12.736302000,1502
12.738705000,1502
12.741108000,1502
12.743511000,1502
12.745914000,1502
12.748318000,1502
12.750721000,1502
12.753124000,1502
12.755527000,1502
12.757930000,1502
12.760334000,1502
12.762737000,1502
12.765140000,1502
12.767543000,1502
12.769946000,1502
12.772350000,1502
12.774753000,1502
12.777156000,1502
12.779559000,1502
12.781962000,1502
12.784366000,1502
12.786769000,1502
12.789172000,1502
12.791575000,1502
12.793978000,1502
12.796382000,1502
12.798785000,1502
12.801188000,1502
12.803591000,1502
12.805994000,1502
12.808398000,1502
12.810801000,1502
12.813204000,1502
12.815607000,1502
12.818010000,1502
12.820414000,1502
12.822817000,1502
12.825220000,1502
12.827623000,1502
12.830026000,1502
12.832430000,1502
12.834833000,1502
12.837236000,1502
12.839639000,1502
12.842042000,1502
12.844446000,1502
12.846849000,1502
12.849252000,1502
12.851655000,1502
12.854058000,1502
12.856462000,1502
12.858865000,1502
12.861268000,1502
12.863671000,1502
12.866074000,1502
12.868478000,1502
12.870881000,1502
12.873284000,1502
12.875687000,1502
12.878090000,1502
12.880494000,1502
12.882897000,1502
12.885300000,1502
12.887703000,1502
12.890106000,1502
12.892510000,1502
12.894913000,1502
12.897316000,1502
12.899719000,1502
12.902122000,1502
12.904526000,1502
12.906929000,1502
12.909332000,1502
12.911735000,1502
12.914138000,1502
12.916542000,1502
12.918945000,1502
12.921348000,1502
12.923751000,1502
12.926154000,1502
12.928558000,1502
12.930961000,1502
12.933364000,1502
12.935767000,1502
12.938170000,1502
12.940574000,1502
12.942977000,1502
12.945380000,1502
12.947783000,1502
12.950186000,1502
12.952590000,1502
12.954993000,1502
12.957396000,1502
12.959799000,1502
12.962202000,1502
12.964606000,1502
12.967009000,1502
12.969412000,1502
12.971815000,1502
12.974218000,1502
12.976622000,1502
12.979025000,1502
12.981428000,1502
12.983831000,1502
12.986234000,1502
12.988638000,1502
12.991041000,1502
12.993444000,1502
12.995847000,1502
12.998250000,1502
13.000654000,1502
13.003057000,1502
13.005460000,1502
13.007863000,1502
13.010266000,1502
13.012670000,1502
13.015073000,1502
13.017476000,1502
13.019879000,1502
13.022282000,1502
13.024686000,1502
13.027089000,1502
13.029492000,1502
13.031895000,1502
13.034298000,1502
13.036702000,1502
13.039105000,1502
13.041508000,1502
13.043911000,1502
13.046314000,1502
13.048718000,1502
13.051121000,1502
13.053524000,1502
13.055927000,1502
13.058330000,1502
13.060734000,1502
13.063137000,1502
13.065540000,1502
13.067943000,1502
13.070346000,1502
13.072750000,1502
13.075153000,1502
13.077556000,1502
13.079959000,1502
13.082362000,1502
13.084766000,1502
13.087169000,1502
13.089572000,1502
13.091975000,1502
13.094378000,1502
13.096782000,1502
13.099185000,1502
13.101588000,1502
13.103991000,1502
13.106394000,1502
13.108798000,1502
13.111201000,1502
13.113604000,1502
13.116007000,1502
13.118410000,1502
13.120814000,1502
13.123217000,1502
13.125620000,1502
13.128023000,1502
13.130426000,1502
13.132830000,1502
13.135233000,1502
13.137636000,1502
13.140039000,1502
13.142442000,1502
13.144846000,1502
13.147249000,1502
13.149652000,1502
13.152055000,1502
13.154458000,1502
13.156862000,1502
13.159265000,1502
13.161668000,1502
13.164071000,1502
13.166474000,1502
13.168878000,1502
13.171281000,1502
13.173684000,1502
13.176087000,1502
13.178490000,1502
13.180894000,1502
13.183297000,1502
13.185700000,1502
13.188103000,1502
13.190506000,1502
13.192910000,1502
13.195313000,1502
13.197716000,1502
13.200119000,1502
13.202522000,1502
13.204926000,1502
13.207329000,1502
13.209732000,1502
13.212135000,1502
13.214538000,1502
13.216942000,1502
13.219345000,1502
13.221748000,1502
13.224151000,1502
13.226554000,1502
13.228958000,1502
13.231361000,1502
13.233764000,1502
13.236167000,1502
13.238570000,1502
13.240974000,1502
13.243377000,1502
13.245780000,1502
13.248183000,1502
13.250586000,1502
13.252990000,1502
13.255393000,1502
13.257796000,1502
13.260199000,1502
13.262602000,1502
13.265006000,1502
13.267409000,1502
13.269812000,1502
13.272215000,1502
13.274618000,1502
13.277022000,1502
13.279425000,1502
13.281828000,1502
13.284231000,1502
13.286634000,1502
13.289038000,1502
13.291441000,1502
13.293844000,1502
13.296247000,1502
13.298650000,1502
13.301054000,1502
13.303457000,1502
13.305860000,1502
13.308263000,1502
13.310666000,1502
13.313070000,1502
13.315473000,1502
13.317876000,1502
13.320279000,1502
13.322682000,1502
13.325086000,1502
13.327489000,1502
13.329892000,1502
13.332295000,1502
13.334698000,1502
13.337102000,1502
13.339505000,1502
13.341908000,1502
13.344311000,1502
13.346714000,1502
13.349118000,1502
13.351521000,1502
13.353924000,1502
13.356327000,1502
13.358730000,1502
13.361134000,1502
13.363537000,1502
13.365940000,1502
13.368343000,1502
13.370746000,1502
13.373150000,1502
13.375553000,1502
13.377956000,1502
13.380359000,1502
13.382762000,1502
13.385166000,1502
13.387569000,1502
13.389972000,1502
13.392375000,1502
13.394778000,1502
13.397182000,1502
13.399585000,1502
13.401988000,1502
13.404391000,1502
13.406794000,1502
13.409198000,1502
13.411601000,1502
13.414004000,1502
13.416407000,1502
13.418810000,1502
13.421214000,1502
13.423617000,1502
13.426020000,1502
13.428423000,1502
13.430826000,1502
13.433230000,1502
13.435633000,1502
13.438036000,1502
13.440439000,1502
13.442842000,1502
13.445246000,1502
13.447649000,1502
13.450052000,1502
13.452455000,1502
13.454858000,1502
13.457262000,1502
13.459665000,1502
13.462068000,1502
13.464471000,1502
13.466874000,1502
13.469278000,1502
13.471681000,1502
13.474084000,1502
13.476487000,1502
13.478890000,1502
13.481294000,1502
13.483697000,1502
13.486100000,1502
13.488503000,1502
13.490906000,1502
13.493310000,1502
13.495713000,1502
13.498116000,1502
13.500519000,1502
13.502922000,1502
13.505326000,1502
13.507729000,1502
13.510132000,1502
13.512535000,1502
13.514938000,1502
13.517342000,1502
13.519745000,1502
13.522148000,1502
13.524551000,1502
13.526954000,1502
13.529358000,1502
13.531761000,1502
13.534164000,1502
13.536567000,1502
13.538970000,1502
13.541374000,1502
13.543777000,1502
13.546180000,1502
13.548583000,1502
13.550986000,1502
13.553390000,1502
13.555793000,1502
13.558196000,1502
13.560599000,1502
13.563002000,1502
13.565406000,1502
13.567809000,1502
13.570212000,1502
13.572615000,1502
13.575018000,1502
13.577422000,1502
13.579825000,1502
13.582228000,1502
13.584631000,1502
13.587034000,1502
13.589438000,1502
13.591841000,1502
13.594244000,1502
13.596647000,1502
13.599050000,1502
13.601454000,1502
13.603857000,1502
13.606260000,1502
13.608663000,1502
13.611066000,1502
13.613470000,1502
13.615873000,1502
13.618276000,1502
13.620679000,1502
13.623082000,1502
13.625486000,1502
13.627889000,1502
13.630292000,1502
13.632695000,1502
13.635098000,1502
13.637502000,1502
13.639905000,1502
13.642308000,1502
13.644711000,1502
13.647114000,1502
13.649518000,1502
13.651921000,1502
13.654324000,1502
13.656727000,1502
13.659130000,1502
13.661534000,1502
13.663937000,1502
13.666340000,1502
13.668743000,1502
13.671146000,1502
13.673550000,1502
13.675953000,1502
13.678356000,1502
13.680759000,1502
13.683162000,1502
13.685566000,1502
13.687969000,1502
13.690372000,1502
13.692775000,1502
13.695178000,1502
13.697582000,1502
13.699985000,1502
13.702388000,1502
13.704791000,1502
13.707194000,1502
13.709598000,1502
13.712001000,1502
13.714404000,1502
13.716807000,1502
13.719210000,1502
13.721614000,1502
13.724017000,1502
13.726420000,1502
13.728823000,1502
13.731226000,1502
13.733630000,1502
13.736033000,1502
13.738436000,1502
13.740839000,1502
13.743242000,1502
13.745646000,1502
13.748049000,1502
13.750452000,1502
13.752855000,1502
13.755258000,1502
13.757662000,1502
13.760065000,1502
13.762468000,1502
13.764871000,1502
13.767274000,1502
13.769678000,1502
13.772081000,1502
13.774484000,1502
13.776887000,1502
13.779290000,1502
13.781694000,1502
13.784097000,1502
13.786500000,1502
13.788903000,1502
13.791306000,1502
13.793710000,1502
13.796113000,1502
13.798516000,1502
13.800919000,1502
13.803322000,1502
13.805726000,1502
13.808129000,1502
13.810532000,1502
13.812935000,1502
13.815338000,1502
13.817742000,1502
13.820145000,1502
13.822548000,1502
13.824951000,1502
13.827354000,1502
13.829758000,1502
13.832161000,1502
13.834564000,1502
13.836967000,1502
13.839370000,1502
13.841774000,1502
13.844177000,1502
13.846580000,1502
13.848983000,1502
13.851386000,1502
13.853790000,1502
13.856193000,1502
13.858596000,1502
13.860999000,1502
13.863402000,1502
13.865806000,1502
13.868209000,1502
13.870612000,1502
13.873015000,1502
13.875418000,1502
13.877822000,1502
13.880225000,1502
13.882628000,1502
13.885031000,1502
13.887434000,1502
13.889838000,1502
13.892241000,1502
13.894644000,1502
13.897047000,1502
13.899450000,1502
13.901854000,1502
13.904257000,1502
13.906660000,1502
13.909063000,1502
13.911466000,1502
13.913870000,1502
13.916273000,1502
13.918676000,1502
13.921079000,1502
13.923482000,1502
13.925886000,1502
13.928289000,1502
13.930692000,1502
13.933095000,1502
13.935498000,1502
13.937902000,1502
13.940305000,1502
13.942708000,1502
13.945111000,1502
13.947514000,1502
13.949918000,1502
13.952321000,1502
13.954724000,1502
13.957127000,1502
13.959530000,1502
13.961934000,1502
13.964337000,1502
13.966740000,1502
13.969143000,1502
13.971546000,1502
13.973950000,1502
13.976353000,1502
13.978756000,1502
13.981159000,1502
13.983562000,1502
13.985966000,1502
13.988369000,1502
13.990772000,1502
13.993175000,1502
13.995578000,1502
13.997982000,1502
14.000385000,1502
14.002788000,1502
14.005191000,1502
14.007594000,1502
14.009998000,1502
14.012401000,1502
14.014804000,1502
14.017207000,1502
14.019610000,1502
14.022014000,1502
14.024417000,1502
14.026820000,1502
14.029223000,1502
14.031626000,1502
14.034030000,1502
14.036433000,1502
14.038836000,1502
14.041239000,1502
14.043642000,1502
14.046046000,1502
14.048449000,1502
14.050852000,1502
14.053255000,1502
14.055658000,1502
14.058062000,1502
14.060465000,1502
14.062868000,1502
14.065271000,1502
14.067674000,1502
14.070078000,1502
14.072481000,1502
14.074884000,1502
14.077287000,1502
14.079690000,1502
14.082094000,1502
14.084497000,1502
14.086900000,1502
14.089303000,1502
14.091706000,1502
14.094110000,1502
14.096513000,1502
14.098916000,1502
14.101319000,1502
14.103722000,1502
14.106126000,1502
14.108529000,1502
14.110932000,1502
14.113335000,1502
14.115738000,1502
14.118142000,1502
14.120545000,1502
14.122948000,1502
14.125351000,1502
14.127754000,1502
14.130158000,1502
14.132561000,1502
14.134964000,1502
14.137367000,1502
14.139770000,1502
14.142174000,1502
14.144577000,1502
14.146980000,1502
14.149383000,1502
14.151786000,1502
14.154190000,1502
14.156593000,1502
14.158996000,1502
14.161399000,1502
14.163802000,1502
14.166206000,1502
14.168609000,1502
14.171012000,1502
14.173415000,1502
14.175818000,1502
14.178222000,1502
14.180625000,1502
14.183028000,1502
14.185431000,1502
14.187834000,1502
14.190238000,1502
14.192641000,1502
14.195044000,1502
14.197447000,1502
14.199850000,1502
14.202254000,1502
14.204657000,1502
14.207060000,1502
14.209463000,1502
14.211866000,1502
14.214270000,1502
14.216673000,1502
14.219076000,1502
14.221479000,1502
14.223882000,1502
14.226286000,1502
14.228689000,1502
14.231092000,1502
14.233495000,1502
14.235898000,1502
14.238302000,1502
14.240705000,1502
14.243108000,1502
14.245511000,1502
14.247914000,1502
14.250318000,1502
14.252721000,1502
14.255124000,1502
14.257527000,1502
14.259930000,1502
14.262334000,1502
14.264737000,1502
14.267140000,1502
14.269543000,1502
14.271946000,1502
14.274350000,1502
14.276753000,1502
14.279156000,1502
14.281559000,1502
14.283962000,1502
14.286366000,1502
14.288769000,1502
14.291172000,1502
14.293575000,1502
14.295978000,1502
14.298382000,1502
14.300785000,1502
14.303188000,1502
14.305591000,1502
14.307994000,1502
14.310398000,1502
14.312801000,1502
14.315204000,1502
14.317607000,1502
14.320010000,1502
14.322414000,1502
14.324817000,1502
14.327220000,1502
14.329623000,1502
14.332026000,1502
14.334430000,1502
14.336833000,1502
14.339236000,1502
14.341639000,1502
14.344042000,1502
14.346446000,1502
14.348849000,1502
14.351252000,1502
14.353655000,1502
14.356058000,1502
14.358462000,1502
14.360865000,1502
14.363268000,1502
14.365671000,1502
14.368074000,1502
14.370478000,1502
14.372881000,1502
14.375284000,1502
14.377687000,1502
14.380090000,1502
14.382494000,1502
14.384897000,1502
14.387300000,1502
14.389703000,1502
14.392106000,1502
14.394510000,1502
14.396913000,1502
14.399316000,1502
14.401719000,1502
14.404122000,1502
14.406526000,1502
14.408929000,1502
14.411332000,1502
14.413735000,1502
14.416138000,1502
14.418542000,1502
14.420945000,1502
14.423348000,1502
14.425751000,1502
14.428154000,1502
14.430558000,1502
14.432961000,1502
14.435364000,1502
14.437767000,1502
14.440170000,1502
14.442574000,1502
14.444977000,1502
14.447380000,1502
14.449783000,1502
14.452186000,1502
14.454590000,1502
14.456993000,1502
14.459396000,1502
14.461799000,1502
14.464202000,1502
14.466606000,1502
14.469009000,1502
14.471412000,1502
14.473815000,1502
14.476218000,1502
14.478622000,1502
14.481025000,1502
14.483428000,1502
14.485831000,1502
14.488234000,1502
14.490638000,1502
14.493041000,1502
14.495444000,1502
14.497847000,1502
14.500250000,1502
14.502654000,1502
14.505057000,1502
14.507460000,1502
14.509863000,1502
14.512266000,1502
14.514670000,1502
14.517073000,1502
14.519476000,1502
14.521879000,1502
14.524282000,1502
14.526686000,1502
14.529089000,1502
14.531492000,1502
14.533895000,1502
14.536298000,1502
14.538702000,1502
14.541105000,1502
14.543508000,1502
14.545911000,1502
14.548314000,1502
14.550718000,1502
14.553121000,1502
14.555524000,1502
14.557927000,1502
14.560330000,1502
14.562734000,1502
14.565137000,1502
14.567540000,1502
14.569943000,1502
14.572346000,1502
14.574750000,1502
14.577153000,1502
14.579556000,1502
14.581959000,1502
14.584362000,1502
14.586766000,1502
14.589169000,1502
14.591572000,1502
14.593975000,1502
14.596378000,1502
14.598782000,1502
14.601185000,1502
14.603588000,1502
14.605991000,1502
14.608394000,1502
14.610798000,1502
14.613201000,1502
14.615604000,1502
14.618007000,1502
14.620410000,1502
14.622814000,1502
14.625217000,1502
14.627620000,1502
14.630023000,1502
14.632426000,1502
14.634830000,1502
14.637233000,1502
14.639636000,1502
14.642039000,1502
14.644442000,1502
14.646846000,1502
14.649249000,1502
14.651652000,1502
14.654055000,1502
14.656458000,1502
14.658862000,1502
14.661265000,1502
14.663668000,1502
14.666071000,1502
14.668474000,1502
14.670878000,1502
14.673281000,1502
14.675684000,1502
14.678087000,1502
14.680490000,1502
14.682894000,1502
14.685297000,1502
14.687700000,1502
14.690103000,1502
14.692506000,1502
14.694910000,1502
14.697313000,1502
14.699716000,1502
14.702119000,1502
14.704522000,1502
14.706926000,1502
14.709329000,1502
14.711732000,1502
14.714135000,1502
14.716538000,1502
14.718942000,1502
14.721345000,1502
14.723748000,1502
14.726151000,1502
14.728554000,1502
14.730958000,1502
14.733361000,1502
14.735764000,1502
14.738167000,1502
14.740570000,1502
14.742974000,1502
14.745377000,1502
14.747780000,1502
14.750183000,1502
14.752586000,1502
14.754990000,1502
14.757393000,1502
14.759796000,1502
14.762199000,1502
14.764602000,1502
14.767006000,1502
14.769409000,1502
14.771812000,1502
14.774215000,1502
14.776618000,1502
14.779022000,1502
14.781425000,1502
14.783828000,1502
14.786231000,1502
14.788634000,1502
14.791038000,1502
14.793441000,1502
14.795844000,1502
14.798247000,1502
14.800650000,1502
14.803054000,1502
14.805457000,1502
14.807860000,1502
14.810263000,1502
14.812666000,1502
14.815070000,1502
14.817473000,1502
14.819876000,1502
14.822279000,1502
14.824682000,1502
14.827086000,1502
14.829489000,1502
14.831892000,1502
14.834295000,1502
14.836698000,1502
14.839102000,1502
14.841505000,1502
14.843908000,1502
14.846311000,1502
14.848714000,1502
14.851118000,1502
14.853521000,1502
14.855924000,1502
14.858327000,1502
14.860730000,1502
14.863134000,1502
14.865537000,1502
14.867940000,1502
14.870343000,1502
14.872746000,1502
14.875150000,1502
14.877553000,1502
14.879956000,1502
14.882359000,1502
14.884762000,1502
14.887166000,1502
14.889569000,1502
14.891972000,1502
14.894375000,1502
14.896778000,1502
14.899182000,1502
14.901585000,1502
14.903988000,1502
14.906391000,1502
14.908794000,1502
14.911198000,1502
14.913601000,1502
14.916004000,1502
14.918407000,1502
14.920810000,1502
14.923214000,1502
